Id,GenderIDDesc,color
7223,,
7224,MALE,BRN WHT
7225,MALE,BRN WHT
7226,MALE,RED WHT
7227,,
7228,MALE,BLACK
7229,,WHT BLK
7230,MALE,FAWN
7231,MALE,FAWN
7232,MALE,BLACK TAN
7233,MALE,BLK BRN
7234,FEMALE,BLACK
7235,,BRN TAN
7236,MALE,BLK TAN
7237,MALE,TAN TABBY
7238,,BLK BRN
7239,MALE,GREY
7240,,
7241,MALE,BLACK TAN
7242,FEMALE,TAN
7243,,TAN BLK
7244,,BLACK
7245,,
7246,MALE,GRAY
7247,MALE,GRAY
7248,FEMALE,BLONDE
7249,,WHITE
7250,MALE,BLACK
7251,MALE,TAN BLK
7252,MALE,WHITE
7253,MALE,TAN
7254,FEMALE,WHT BRN
7255,,
7256,FEMALE,BLU WHT
7257,MALE,YELLOW
7258,,
7259,FEMALE,
7260,MALE,BLK GRY
7261,,
7262,,GREY
7263,,
7264,FEMALE,BLK WHT
7265,,
7266,,
7267,FEMALE,TABBY
7268,MALE,WHITE
7269,FEMALE,BLK GRY
7270,MALE,BLK BRN
7271,MALE,BLK WHT
7272,MALE,WHITE
7273,,
7274,FEMALE,WHT BLK
7275,,BLONDE
7276,FEMALE,BRN WHT
7277,MALE,BLK
7278,MALE,YELLOW
7279,,BLACK
7280,FEMALE,BLK BRN
7281,MALE,RED
7282,,WHT ORG
7283,FEMALE,BRN
7284,FEMALE,BLK WHT
7285,,GRAY
7286,,
7287,,
7288,MALE,BLK BRN
7289,MALE,BRN
7290,MALE,BLK
7291,MALE,WHITE
7292,MALE,GRY WHT
7293,FEMALE,RED WHT
7294,FEMALE,WHT GRY
7295,,
7296,,
7297,FEMALE,WHITE
7298,FEMALE,BLACK
7299,MALE,BLK TAN
7300,FEMALE,BRN BLK
7301,MALE,BLK TAN
7302,,TAN BK
7303,FEMALE,GRY WHT
7304,,GREY
7305,,
7306,,RED
7307,MALE,BROWN
7308,MALE,WHIT BRN
7309,MALE,GRY BRN
7310,,
7311,MALE,BRN BLK
7312,,
7313,,
7314,,BRN TABBY
7315,MALE,BLK WHT
7316,MALE,TAN WHT
7317,,
7318,,
7319,MALE,BROWN
7320,FEMALE,BLK BRN
7321,,GRAY
7322,MALE,WHT BRN
7323,MALE,WHT BRN
7324,FEMALE,TAN
7325,,BROWN
7326,,
7327,MALE,BLK WHT
7328,FEMALE,BL WHT
7329,MALE,WHT BRN
7330,,GRAY
7331,FEMALE,BRN WHT
7332,MALE,GOLDEN
7333,MALE,WHT BLK
7334,,
7335,FEMALE,BRENDLE
7336,UNKNOWN,WHT BRN
7337,UNKNOWN,BROWN
7338,UNKNOWN,GRAY
7339,UNKNOWN,TAN/BLK
7340,UNKNOWN,BLK/WHT
7341,FEMALE,BRNDL/WHT
7342,FEMALE,BRINDLE
7343,UNKNOWN,
7344,FEMALE,BROWN
7345,MALE,BRN/BLK
7346,UNKNOWN,CHOCOLATE
7347,UNKNOWN,WHITE
7348,MALE,BLK/WHT
7349,FEMALE,BLUE/BR-BR
7350,MALE,GRY WHT
7351,UNKNOWN,BRINDLE/BR
7352,UNKNOWN,
7353,UNKNOWN,BRN/WHT
7354,FEMALE,BRN/BLK
7355,MALE,TAN
7356,MALE,BRN/BLK
7357,FEMALE,WHT/BRN
7358,MALE,BLK/BRND
7359,FEMALE,WHT/TAN
7360,FEMALE,
7361,MALE,BLK
7362,FEMALE,
7363,MALE,BLK
7364,MALE,WHT/BLK
7365,UNKNOWN,TAN/BRN
7366,MALE,BRN
7367,UNKNOWN,GOLDEN
7368,MALE,GOLDEN
7369,UNKNOWN,
7370,UNKNOWN,TAN/BLK
7371,MALE,BLK WHT
7372,,RED BRN
7373,MALE,BROWN
7374,MALE,BRN WHT
7375,MALE,WHITE
7376,MALE,BLK BRN
7377,FEMALE,TAN
7378,MALE,BLACK
7379,FEMALE,BLK WHT
7380,,
7381,FEMALE,
7382,,LEXI
7383,FEMALE,WHITE
7384,MALE,YELLOW
7385,MALE,BROWN
7386,FEMALE,BLUE
7387,MALE,TAN
7388,MALE,
7389,,
7390,MALE,GRAY
7391,,
7392,,
7393,,
7394,MALE,ORG WHT
7395,MALE,BLK WHT
7396,MALE,
7397,,BLACK
7398,MALE,BRN
7399,,
7400,MALE,TAN BLK
7401,FEMALE,BLUE
7402,,BRN
7403,,BRINDLE
7404,MALE,BRN
7405,,BLK BRN
7406,MALE,BRN  TAN
7407,,
7408,MALE,
7409,,BROWN
7410,,
7411,FEMALE,TAN
7412,MALE,BRN GRY
7413,MALE,BLUE
7414,,BRN
7415,MALE,BRN WHT
7416,MALE,BL BRN
7417,MALE,BLK BRN
7418,FEMALE,WHITE
7419,FEMALE,TN WHT
7420,MALE,BLACK
7421,MALE,BLACK
7422,,
7423,MALE,BLK WHT
7424,MALE,BLK TN
7425,,
7426,,BLK WHT
7427,MALE,WHITE
7428,MALE,BRINDLE
7429,,
7430,MALE,BLKC
7431,MALE,BRN
7432,MALE,BRN WHT
7433,MALE,GREY
7434,,
7435,FEMALE,YELLOW
7436,,
7437,FEMALE,WHT BRN
7438,MALE,BRN WHT
7439,FEMALE,BLUE
7440,MALE,BLUE
7441,MALE,TAN
7442,FEMALE,BLOND
7443,FEMALE,LILAC
7444,MALE,BRN WHT
7445,,
7446,,
7447,FEMALE,BLK TAN
7448,MALE,TAN BLK
7449,,BLK WHT
7450,FEMALE,
7451,FEMALE,BRINDLE
7452,FEMALE,BLK WHT
7453,MALE,WHT
7454,,
7455,MALE,BLK TAN
7456,FEMALE,BRN WHT
7457,,BLACK
7458,MALE,BRN
7459,MALE,
7460,MALE,BLK WHT
7461,MALE,BRN
7462,MALE,BLK TAN
7463,MALE,BLONDE
7464,MALE,GRY WHT
7465,MALE,WHITE BRN
7466,MALE,BRN WHT
7467,FEMALE,GREY WHT
7468,,TABBY
7469,,
7470,MALE,BLK WHT
7471,FEMALE,BRN WHT
7472,,SILVER
7473,FEMALE,GRY GLK
7474,MALE,WHT BRN
7475,MALE,BRINDLE
7476,,
7477,MALE,BLUE
7478,FEMALE,TAN
7479,MALE,BLK TAN
7480,MALE,CREAM
7481,,WHT BLK
7482,MALE,BRN TAN
7483,MALE,TAN
7484,,
7485,MALE,BLK WHT
7486,MALE,BLK BRN
7487,FEMALE,BRN
7488,MALE,BLK BRN
7489,MALE,GRY WHIT
7490,MALE,BLACK
7491,,BLACK
7492,FEMALE,BRN WHT
7493,,
7494,FEMALE,GOLD BRN
7495,MALE,BRN BLK
7496,FEMALE,BLK BRN
7497,FEMALE,SABLE
7498,,BROWN
7499,FEMALE,CALICO
7500,MALE,WHITE
7501,MALE,RED BRN
7502,FEMALE,BRN BLK
7503,,WHITE
7504,MALE,BLK WHT
7505,,
7506,,
7507,MALE,BRN
7508,MALE,BLC
7509,,
7510,,BROWN
7511,MALE,FAWN
7512,FEMALE,CALICO
7513,FEMALE,BLACK
7514,MALE,
7515,FEMALE,TAN
7516,MALE,BLACK
7517,MALE,GRY WHT
7518,MALE,GRY WHT
7519,FEMALE,BLK WHT
7520,MALE,ORANGE
7521,FEMALE,TRI
7522,MALE,WHT BUFF
7523,FEMALE,RED
7524,MALE,BRINDLE
7525,FEMALE,BLK WHT
7526,MALE,BLK BRN
7527,FEMALE,BLK WHT
7528,MALE,WHT BRN
7529,MALE,BRN
7530,,BRN
7531,,
7532,MALE,WHITE
7533,,
7534,,
7535,MALE,BROWN
7536,FEMALE,CALICO
7537,,
7538,,
7539,MALE,TRI
7540,FEMALE,WHT BRN
7541,MALE,WHT BRN
7542,MALE,BRN WHT
7543,FEMALE,BLUE WHT
7544,MALE,BRN WHT
7545,FEMALE,BLK WHT
7546,FEMALE,BLK WHT
7547,MALE,WHT BRN
7548,,BRN TAN
7549,,TAN
7550,,WHITE TAN
7551,FEMALE,BLACK
7552,,
7553,MALE,BLK WHT
7554,MALE,WHITE
7555,FEMALE,BLK
7556,MALE,BRN WHT
7557,MALE,WHT BRN
7558,,
7559,,
7560,MALE,YELLOW
7561,MALE,BLK WHT
7562,MALE,BLK BRN
7563,FEMALE,CALICO
7564,MALE,BLCK
7565,MALE,BLACK
7566,MALE,BLUE
7567,MALE,
7568,FEMALE,BRN
7569,FEMALE,WHT TAN
7570,MALE,BLK SABLE
7571,,BRDLE WHT
7572,,
7573,FEMALE,GRY WHT
7574,MALE,BROWN
7575,FEMALE,WHT BRN
7576,FEMALE,BRN WHT
7577,FEMALE,GREY
7578,MALE,BRN/WHT
7579,UNKNOWN,ORANGE
7580,UNKNOWN,BROWN
7581,UNKNOWN,BLK/TAN
7582,FEMALE,WHT/TAN
7583,MALE,RED
7584,UNKNOWN,WHT/BLK
7585,MALE,TAN/WHT
7586,MALE,ORANGE
7587,FEMALE,BRN BLK
7588,MALE,WHITE
7589,MALE,WHT/GRY
7590,MALE,WHT/GOLD
7591,MALE,TAN
7592,,
7593,MALE,BROWN
7594,MALE,BRN/WHT
7595,,
7596,UNKNOWN,
7597,MALE,BRN/WHT
7598,FEMALE,BRN/WHT
7599,MALE,TRI/CLR
7600,,
7601,MALE,FAWN
7602,MALE,WHITE
7603,FEMALE,WHITE
7604,,BROWN
7605,FEMALE,WHIT TAN
7606,,
7607,,BLACK
7608,MALE,BRN WHT
7609,MALE,WHT BEIGE
7610,MALE,BLACK
7611,MALE,BLACK
7612,FEMALE,BRN WHT
7613,FEMALE,BRN WHT
7614,FEMALE,TAN WHT
7615,FEMALE,TAN
7616,FEMALE,TRI
7617,MALE,WHT GRY
7618,,
7619,MALE,FAWN
7620,,
7621,MALE,BLK
7622,MALE,BLACK
7623,MALE,BLACK
7624,,BLK WHT
7625,MALE,WHITE
7626,MALE,BRN WHT
7627,MALE,WHITE
7628,FEMALE,BLACK
7629,,BROWN
7630,MALE,BLACK
7631,,WHT GRY
7632,,
7633,FEMALE,BLK GRY
7634,,
7635,,
7636,MALE,BLK BRN
7637,MALE,BRN WHT
7638,MALE,TAN BLK
7639,,
7640,MALE,WHITE
7641,,
7642,,
7643,,
7644,MALE,BROWN
7645,MALE,BLACK
7646,,BROWNISH
7647,FEMALE,TAN BRN
7648,MALE,BLK WHT
7649,UNKNOWN,GRAY
7650,UNKNOWN,
7651,MALE,BLK WHT
7652,MALE,BLK WHT
7653,MALE,WHT BRN
7654,MALE,BLK WHT
7655,UNKNOWN,WHT
7656,UNKNOWN,BLK WHT
7657,MALE,BLK BRN
7658,UNKNOWN,
7659,,
7660,UNKNOWN,BLK BRN
7661,MALE,BLK BRN
7662,,TAN WHT
7663,MALE,GREY
7664,FEMALE,BLK WHT
7665,MALE,BRN WHT
7666,MALE,WHT GRY
7667,,BLK ORG
7668,MALE,TAN BLUE
7669,MALE,BLK WHT
7670,,BLACK
7671,MALE,TAN BLUE
7672,MALE,GRY WHT
7673,FEMALE,GRAY
7674,,WHITE
7675,FEMALE,BLK BRN
7676,,BRN
7677,FEMALE,BLONDE
7678,,WHT BRN
7679,FEMALE,BLACK
7680,,BRN BLK WH
7681,,BRN BLK
7682,MALE,BRN WHT
7683,,
7684,FEMALE,BRN
7685,,
7686,MALE,BRN BLK
7687,MALE,BRN WHT
7688,FEMALE,BLK WHT
7689,MALE,YELLOW
7690,MALE,BRN
7691,MALE,BRN TAN
7692,MALE,TAN WHT
7693,MALE,BLK TAN
7694,MALE,WHITE
7695,MALE,WHT GRY
7696,MALE,BRINDLE
7697,FEMALE,BLK WHT
7698,,
7699,MALE,BLUE
7700,,
7701,MALE,WHITE
7702,,
7703,,WHITE
7704,FEMALE,TAN WHT
7705,FEMALE,BRN
7706,MALE,BRN/WHT
7707,FEMALE,WHT BRN
7708,MALE,BLK
7709,FEMALE,LGT BRN
7710,MALE,WHT/ BRN
7711,UNKNOWN,WHITE
7712,FEMALE,WHT
7713,MALE,LGHT BRN
7714,UNKNOWN,BLK
7715,MALE,BRN /WHT
7716,MALE,BLK/WHT
7717,,
7718,MALE,GRAY
7719,MALE,BLK WHT
7720,FEMALE,BLUE WHT
7721,MALE,GRAY
7722,MALE,BLACK
7723,MALE,BRN WHT
7724,,LIGHT BRN
7725,,
7726,MALE,BRN WHT
7727,,
7728,MALE,BLK WHT
7729,MALE,TAN
7730,,
7731,FEMALE,BRINDLE
7732,MALE,BRN RED
7733,MALE,BLK
7734,MALE,TAN
7735,FEMALE,BRN
7736,,WHT BLK
7737,FEMALE,BRN
7738,FEMALE,BRINDLE
7739,MALE,BRINDLE
7740,MALE,RED WHT
7741,MALE,BLK BRN
7742,MALE,WHT BLK
7743,MALE,BRN BLK
7744,MALE,BRN WHT
7745,FEMALE,TAN
7746,MALE,BLACK
7747,MALE,WHT BRN
7748,FEMALE,CALLICO
7749,MALE,WHITE
7750,MALE,TAN BLUE
7751,MALE,RED
7752,MALE,RED
7753,UNKNOWN,TAN WHT
7754,FEMALE,BRN WHT
7755,UNKNOWN,BLACK
7756,MALE,
7757,MALE,BRN
7758,MALE,BROWN
7759,,WHT BRN
7760,MALE,BLK WHT
7761,,ORANGE
7762,FEMALE,WHT BLK
7763,,BROWN
7764,MALE,BLONDE
7765,,
7766,FEMALE,BLACK
7767,FEMALE,GREY/WHT
7768,UNKNOWN,BLACK
7769,MALE,WHT/BLK
7770,MALE,GRAY
7771,MALE,WHT BRN
7772,FEMALE,BROWN
7773,MALE,BLK
7774,MALE,WHITE
7775,FEMALE,GREY
7776,,BLACK
7777,,BLK BRN
7778,FEMALE,BRN
7779,FEMALE,BLACK
7780,MALE,BLACK
7781,,BLK BRN
7782,,
7783,MALE,BRN BLK
7784,MALE,BLACK
7785,MALE,BRN WHT
7786,,
7787,FEMALE,TAN
7788,FEMALE,BRINDEL
7789,FEMALE,YELLOW
7790,,BROWN
7791,MALE,WHT BRN
7792,MALE,WHT TAN
7793,FEMALE,BRINDLE
7794,,BROWN
7795,MALE,BLACK
7796,FEMALE,TAN BLK
7797,MALE,BLK WHT
7798,MALE,WHITE
7799,MALE,WHT BLK
7800,FEMALE,BLK TAN
7801,,BLACK
7802,FEMALE,MULT
7803,MALE,BROWN
7804,MALE,RED WHT
7805,,BLK BRN
7806,FEMALE,TAN BLK
7807,MALE,TAN WHT
7808,MALE,BLACK
7809,,TAN WHT
7810,,
7811,MALE,GRAY
7812,MALE,BRN WHT
7813,FEMALE,GRAY
7814,FEMALE,YELLOW
7815,,BRN BLK WH
7816,,
7817,MALE,BRN BLK
7818,,BLK BRN
7819,MALE,GREY
7820,MALE,WHT BRN
7821,MALE,BLK BRN
7822,,
7823,FEMALE,BLACK TAN
7824,MALE,BLK WHT
7825,FEMALE,BLUE WHT
7826,FEMALE,BLACK
7827,MALE,BRN BLK GR
7828,FEMALE,BLACK WHIT
7829,MALE,BRN WHT
7830,MALE,
7831,MALE,BLK WHT
7832,MALE,BLACK
7833,FEMALE,TAN
7834,,ORANGE
7835,FEMALE,ORG
7836,FEMALE,BRN
7837,MALE,GRAY
7838,FEMALE,BLK BRN
7839,FEMALE,TAN
7840,,BLK WHT
7841,,
7842,MALE,TAN
7843,MALE,BLK WHT
7844,MALE,ORG WHT
7845,MALE,BLK WHIT
7846,MALE,ORG
7847,MALE,GRAY
7848,MALE,BLACK
7849,,GRAY
7850,MALE,BLUE
7851,FEMALE,WHITE
7852,FEMALE,BLONDE
7853,,
7854,MALE,BRN BLK
7855,MALE,ORANGE
7856,FEMALE,BLK BRN
7857,MALE,WHITE/BROW
7858,MALE,BROWN
7859,MALE,BROWN
7860,MALE,BROWN
7861,MALE,BLK WHT
7862,MALE,BK WT BR
7863,MALE,
7864,MALE,GRY WHT
7865,MALE,BRN WHT
7866,,
7867,,
7868,MALE,BLK
7869,MALE,
7870,FEMALE,WHT BLK
7871,MALE,TRI
7872,MALE,WHT BLK
7873,FEMALE,BROWN
7874,FEMALE,BLK WHT
7875,MALE,GRAY
7876,MALE,YELLOW
7877,,BROWN
7878,MALE,WHIT GRAY
7879,MALE,BLONDE
7880,MALE,BRN WHT
7881,,WHT BRN
7882,MALE,BLK WHT
7883,MALE,BLK WHT
7884,MALE,WHITE
7885,MALE,BLACK TAN
7886,MALE,BRINDLE
7887,MALE,BRN
7888,MALE,GOLDEN
7889,MALE,YELLOW
7890,FEMALE,MIX
7891,FEMALE,BLK/WHT
7892,MALE,BLK/TAN
7893,MALE,BRIN/WHT
7894,MALE,WHT/BLK
7895,UNKNOWN,BLK/WHT
7896,FEMALE,BLK
7897,UNKNOWN,BLK/TAN
7898,MALE,BRN
7899,FEMALE,BRN
7900,MALE,BRN
7901,MALE,BRN/WHT
7902,MALE,GRAY/WHT
7903,FEMALE,WHT
7904,UNKNOWN,BRN
7905,,BRN
7906,,
7907,UNKNOWN,BLK/WHT/GR
7908,MALE,BRN
7909,MALE,BRN
7910,,
7911,,BRN
7912,UNKNOWN,BLK/BRN/WH
7913,FEMALE,TAN
7914,,
7915,MALE,BLK
7916,MALE,WHT BLK
7917,,
7918,,
7919,,
7920,,BLACK
7921,,
7922,,
7923,MALE,BLACK
7924,FEMALE,BLK BRN
7925,MALE,BRN GRY
7926,MALE,BRN WHT
7927,MALE,TAN
7928,MALE,BROWN
7929,FEMALE,WHT BRND
7930,MALE,BROWN
7931,FEMALE,GOLDEN
7932,MALE,GRAY WHT
7933,FEMALE,BLACK WHT
7934,FEMALE,GRY BLK
7935,FEMALE,GRAY
7936,,BLK WHT
7937,MALE,
7938,MALE,
7939,,BLACK
7940,MALE,
7941,,RED BRN
7942,MALE,GRY WHT
7943,MALE,BLK WHT
7944,MALE,BLK WHT
7945,MALE,BRN
7946,,
7947,MALE,
7948,MALE,WHITE
7949,MALE,BLK WHT
7950,MALE,BLACK
7951,MALE,TAN
7952,MALE,TAN BLK
7953,,
7954,MALE,BROWN
7955,FEMALE,GRY ORG
7956,MALE,BLACK
7957,MALE,BRN WHT
7958,FEMALE,BLUE WHT
7959,FEMALE,BLK WHT
7960,MALE,YELLO
7961,MALE,BLK BRN
7962,MALE,BRN WHT
7963,MALE,WHT BRN
7964,MALE,BLACK
7965,,BROWN
7966,MALE,BRN BLK
7967,MALE,BRINDLE
7968,MALE,WHITE
7969,MALE,BRN
7970,MALE,BRN BLK
7971,,BRN
7972,MALE,ORANGE
7973,MALE,WHIT BRN
7974,MALE,WHT BLK
7975,MALE,BRN BLK
7976,FEMALE,BLK BRN
7977,,
7978,MALE,GREY
7979,,
7980,MALE,BRN BLK
7981,,BRN WHT
7982,FEMALE,BLK
7983,MALE,BLK BRN
7984,MALE,BRN
7985,,GRAY BLK
7986,MALE,BLK WHT
7987,MALE,BLK TAN
7988,,GRAY
7989,MALE,TAN
7990,,
7991,FEMALE,BLK
7992,FEMALE,BLONDE
7993,FEMALE,TAN WHT
7994,MALE,BRN
7995,FEMALE,GRAY
7996,MALE,TAN
7997,MALE,BLK WHT
7998,MALE,BLK TAN
7999,,
8000,FEMALE,BLUE
8001,FEMALE,RED GRY
8002,FEMALE,BR WHITE
8003,FEMALE,BLK WHT
8004,,
8005,MALE,RED BRN
8006,MALE,BRN BLK
8007,MALE,TAN WHT
8008,,
8009,,
8010,,
8011,,
8012,MALE,WHITE
8013,MALE,
8014,MALE,BLACK
8015,,
8016,FEMALE,CALICO
8017,MALE,
8018,MALE,LIVER WHT
8019,MALE,BLK WHT
8020,,
8021,,
8022,MALE,TAN
8023,FEMALE,
8024,,
8025,MALE,GRAY
8026,MALE,BLCK
8027,FEMALE,
8028,FEMALE,WHITE
8029,FEMALE,WHITE
8030,MALE,BLK WHT
8031,MALE,BRN WHT
8032,MALE,GRAY
8033,,
8034,MALE,WHT BLK
8035,MALE,BLACK
8036,MALE,BLK WHT
8037,,
8038,,GRAY WHT
8039,FEMALE,BLACK
8040,,
8041,MALE,
8042,,
8043,MALE,BRN BLK
8044,MALE,TAN BLK
8045,,
8046,,BROWN
8047,,
8048,FEMALE,BRN BLK
8049,,
8050,MALE,WHITE
8051,,
8052,MALE,BLONDE
8053,MALE,BRN
8054,FEMALE,WHITE
8055,,BLACK
8056,MALE,WHT BRN
8057,FEMALE,BRN WHT
8058,FEMALE,
8059,,BRINDLE
8060,MALE,BRN BLK
8061,FEMALE,WHITE
8062,MALE,BRINDLE
8063,MALE,BRN WHITE
8064,MALE,BLK
8065,MALE,BLK WHT
8066,FEMALE,CHOCOLATE
8067,MALE,BLE WHT
8068,FEMALE,BRINDLE
8069,FEMALE,BRINDLE WH
8070,,GRY WHT
8071,MALE,WHIT BRN
8072,MALE,BLK WHT
8073,,WT BRM
8074,MALE,WHITE
8075,,
8076,FEMALE,TRI
8077,FEMALE,WHT BLK
8078,MALE,WHT BRN
8079,,GRAY
8080,FEMALE,TAN/WHT
8081,UNKNOWN,
8082,UNKNOWN,BLK/GRY
8083,UNKNOWN,BRN/WHT
8084,UNKNOWN,
8085,MALE,BRN/BRNDL
8086,MALE,BRN WHT
8087,MALE,BLUE
8088,MALE,GOLD
8089,MALE,GREY
8090,MALE,BLK
8091,MALE,BRN
8092,,BLK/WHT
8093,,GRAY
8094,MALE,BRN
8095,MALE,BLK TAN
8096,MALE,BLUE
8097,,BLK WHT
8098,,
8099,MALE,BLACK
8100,,GOLDEN
8101,MALE,BLONDE
8102,MALE,BROWN
8103,MALE,BLACK
8104,,
8105,FEMALE,TAN WHT
8106,MALE,BLK WHT
8107,MALE,BLK YELLOW
8108,,BLK BRN
8109,MALE,BRN BLK
8110,,BRN
8111,,
8112,,BLK WHT
8113,,
8114,MALE,BLUE WHT
8115,FEMALE,TAN
8116,,BLACK
8117,MALE,WHITE
8118,MALE,WHITE
8119,,GRY WHT
8120,MALE,WHT BRN
8121,,
8122,,
8123,FEMALE,BROWN
8124,,
8125,MALE,BRN
8126,FEMALE,GRY WHT
8127,FEMALE,WHITE
8128,FEMALE,WHITE
8129,,BLK GOLD
8130,,GOLDEN
8131,FEMALE,CALICO
8132,MALE,BRN WHT
8133,MALE,BRN WHT
8134,MALE,BRINDLE
8135,MALE,WHITE TAN
8136,,
8137,MALE,BROWN
8138,MALE,TAN BLK
8139,,WHITE
8140,FEMALE,
8141,FEMALE,GRAY WHT
8142,,BRN WHT
8143,,
8144,FEMALE,GRAT WGT
8145,,
8146,MALE,
8147,,BLACK
8148,FEMALE,BLK WHT
8149,MALE,TAN BLK
8150,MALE,BLK WHT
8151,FEMALE,WHT
8152,,BLACK
8153,MALE,BLK
8154,MALE,GRAY
8155,MALE,BLACK
8156,FEMALE,BRN
8157,MALE,WHITE
8158,MALE,BLK TAN
8159,MALE,BRN WHT
8160,UNKNOWN,GRAY
8161,MALE,
8162,MALE,TAN
8163,,
8164,,
8165,MALE,WHITE
8166,MALE,WHT TAN
8167,MALE,BLUE
8168,,
8169,FEMALE,GRY WHT
8170,MALE,TABBY
8171,MALE,TRI
8172,,
8173,MALE,
8174,MALE,
8175,MALE,BLK BRN
8176,,
8177,FEMALE,BRN WHT
8178,FEMALE,CALICO
8179,,
8180,FEMALE,FAWN
8181,UNKNOWN,BLONDE
8182,UNKNOWN,GREY/STRIP
8183,UNKNOWN,
8184,MALE,
8185,MALE,BLK WHT
8186,FEMALE,BLK
8187,MALE,BRINDLE
8188,,
8189,FEMALE,GRY BLK
8190,,
8191,MALE,WHITE
8192,FEMALE,TAN WHT
8193,,BLK WHTE
8194,MALE,BLK BRN
8195,,
8196,,
8197,FEMALE,
8198,,
8199,FEMALE,GREY
8200,,
8201,FEMALE,BLACK
8202,UNKNOWN,BLK BRN
8203,MALE,BLK BRN
8204,MALE,WHT BRN
8205,UNKNOWN,BRINDLE
8206,MALE,WHITE
8207,UNKNOWN,
8208,MALE,BLUE GRY
8209,,BLACK
8210,,ORG WHT
8211,FEMALE,WHT BLK
8212,,
8213,,
8214,,BROWN
8215,MALE,BLK GRY
8216,,
8217,MALE,BRINDLE
8218,,BRN WHT
8219,MALE,RED
8220,,
8221,MALE,GRAY
8222,MALE,BRN WHT
8223,MALE,WHT ORG
8224,MALE,WHT BLUE
8225,MALE,WHITE
8226,MALE,BLACK
8227,MALE,BROWN
8228,,
8229,FEMALE,WHITE
8230,,
8231,FEMALE,WHT BLK
8232,FEMALE,WHT GRY
8233,MALE,WHITE
8234,FEMALE,TAN WHT
8235,MALE,BLK WHT
8236,FEMALE,GRY BLK WH
8237,MALE,BLK WHT
8238,MALE,BLK
8239,,
8240,FEMALE,BLONDE
8241,,BLK WHT
8242,MALE,TAN
8243,MALE,RED WHT
8244,FEMALE,BROWN
8245,MALE,GRY BLK
8246,,
8247,UNKNOWN,BLK WHT
8248,FEMALE,WHITE
8249,,
8250,MALE,BLK WHT
8251,FEMALE,BLK WHT
8252,,GRY WHT
8253,MALE,ORANGE
8254,FEMALE,BLK WHT
8255,MALE,BRN WHT
8256,MALE,RED
8257,,GREY
8258,FEMALE,BRN WHT
8259,FEMALE,BLACK
8260,MALE,BLK WHT
8261,MALE,BRINDLE
8262,MALE,BLACK
8263,,
8264,,
8265,MALE,BRN WHT
8266,,RED BRN
8267,,
8268,FEMALE,BRN
8269,,
8270,,BLACK
8271,,BLACK
8272,MALE,BRN WHT
8273,MALE,
8274,FEMALE,BRENDEL
8275,MALE,BRN/WHT
8276,MALE,ORG WHT
8277,MALE,BLK WHT
8278,MALE,BLK TAN
8279,MALE,BLACK
8280,MALE,BLK WHT
8281,MALE,BRN
8282,FEMALE,CREAM
8283,MALE,BLK WHT
8284,MALE,BRN WHT
8285,,
8286,,
8287,MALE,GRAY
8288,MALE,TAN WHT
8289,FEMALE,BRN WHT
8290,MALE,BLACK
8291,FEMALE,BLACK
8292,,
8293,,
8294,FEMALE,GRAY
8295,FEMALE,ORANGE
8296,MALE,GRY WHTE
8297,,BLACK
8298,FEMALE,WHITE BLK
8299,MALE,BRINDLE
8300,,
8301,,
8302,MALE,WHITE BRN
8303,,
8304,MALE,BLK WHTE
8305,MALE,BRN BLK W
8306,,WHT BRN
8307,FEMALE,WHT BLK BR
8308,MALE,GRAY
8309,MALE,WHITE BRN
8310,MALE,GOLDEN
8311,MALE,BRINDLE
8312,MALE,BLACK
8313,MALE,WHT TAN
8314,FEMALE,TAN WHT
8315,MALE,BRN BLK
8316,MALE,BRN WHT
8317,MALE,WHITE
8318,,BLACK
8319,,
8320,UNKNOWN,
8321,MALE,BROWN
8322,,LIGHT
8323,FEMALE,BLK WHT
8324,FEMALE,CALICO
8325,MALE,BRN BLK
8326,MALE,BRN BLK
8327,MALE,WHT BRN
8328,MALE,BRINDLE
8329,FEMALE,GRAY
8330,,
8331,FEMALE,BLUE
8332,MALE,BLACK
8333,FEMALE,BLK WHT
8334,MALE,BLACK
8335,FEMALE,BLK TAN
8336,MALE,WHT BRN
8337,MALE,WHT GRY
8338,MALE,WHT GRY
8339,FEMALE,BROWN
8340,FEMALE,WHITE/BLAC
8341,FEMALE,WHT & TAN
8342,MALE,
8343,FEMALE,BLACK
8344,,WHITE
8345,,
8346,MALE,BLK WHT
8347,MALE,GRAY
8348,MALE,BRN WHT
8349,MALE,
8350,,
8351,MALE,
8352,,
8353,MALE,
8354,MALE,BROWN
8355,,WHITE
8356,MALE,
8357,,BLACK
8358,MALE,WHT BRN BL
8359,FEMALE,BLACK
8360,,
8361,,GRAY
8362,FEMALE,BLACK
8363,FEMALE,BRN WHT
8364,FEMALE,TAN
8365,,BRN WHT
8366,FEMALE,BLK TAN
8367,FEMALE,BLK WHT
8368,,
8369,FEMALE,BRD WHT
8370,MALE,CHOC WHT
8371,FEMALE,BLACK
8372,,YELLOW
8373,,
8374,,
8375,FEMALE,
8376,,
8377,,GRAY
8378,MALE,BLK WHT
8379,,WHT BLK
8380,FEMALE,BLK TAN
8381,MALE,BLAK TAN
8382,MALE,WHT GRY
8383,,GRAY
8384,MALE,BLU WHT
8385,MALE,BLUE WHT
8386,MALE,BRN WHT
8387,MALE,SIAMESE
8388,,
8389,MALE,RED
