Id,SpeciesIDDesc
6158,CAT
6159,DOG
6160,DOG
6161,CAT
6162,DOG
6163,CAT
6164,DOG
6165,DOG
6166,DOG
6167,DOG
6168,DOG
6169,DOG
6170,DOG
6171,CAT
6172,DOG
6173,CAT
6174,DOG
6175,DOG
6176,DOG
6177,DOG
6178,DOG
6179,DOG
6180,CAT
6181,CAT
6182,DOG
6183,DOG
6184,DOG
6185,DOG
6186,DOG
6187,CAT
6188,CAT
6189,DOG
6190,DOG
6191,DOG
6192,DOG
6193,DOG
6194,DOG
6195,DOG
6196,DOG
6197,CAT
6198,DOG
6199,DOG
6200,DOG
6201,DOG
6202,DOG
6203,DOG
6204,DOG
6205,CAT
6206,CAT
6207,
6208,DOG
6209,DOG
6210,CAT
6211,DOG
6212,DOG
6213,FERRET
6214,DOG
6215,DOG
6216,DOG
6217,DOG
6218,DOG
6219,CAT
6220,DOG
6221,DOG
6222,DOG
6223,DOG
6224,CAT
6225,DOG
6226,BAT
6227,DOG
6228,DOG
6229,DOG
6230,DOG
6231,DOG
6232,DOG
6233,DOG
6234,DOG
6235,CAT
6236,DOG
6237,DOG
6238,DOG
6239,DOG
6240,DOG
6241,DOG
6242,DOG
6243,DOG
6244,DOG
6245,DOG
6246,DOG
6247,DOG
6248,DOG
6249,DOG
6250,DOG
6251,DOG
6252,DOG
6253,DOG
6254,DOG
6255,DOG
6256,DOG
6257,DOG
6258,DOG
6259,
6260,DOG
6261,
6262,
6263,DOG
6264,DOG
6265,DOG
6266,DOG
6267,DOG
6268,CAT
6269,DOG
6270,DOG
6271,CAT
6272,DOG
6273,DOG
6274,CAT
6275,DOG
6276,DOG
6277,DOG
6278,DOG
6279,DOG
6280,DOG
6281,DOG
6282,DOG
6283,DOG
6284,DOG
6285,CAT
6286,DOG
6287,DOG
6288,CAT
6289,DOG
6290,DOG
6291,DOG
6292,DOG
6293,DOG
6294,DOG
6295,DOG
6296,DOG
6297,DOG
6298,DOG
6299,CAT
6300,DOG
6301,DOG
6302,DOG
6303,DOG
6304,CAT
6305,DOG
6306,DOG
6307,DOG
6308,DOG
6309,DOG
6310,CAT
6311,DOG
6312,DOG
6313,DOG
6314,DOG
6315,DOG
6316,DOG
6317,DOG
6318,DOG
6319,DOG
6320,DOG
6321,DOG
6322,CAT
6323,DOG
6324,DOG
6325,DOG
6326,DOG
6327,CAT
6328,DOG
6329,DOG
6330,DOG
6331,DOG
6332,DOG
6333,CAT
6334,DOG
6335,DOG
6336,DOG
6337,DOG
6338,DOG
6339,DOG
6340,DOG
6341,DOG
6342,DOG
6343,DOG
6344,DOG
6345,DOG
6346,DOG
6347,DOG
6348,DOG
6349,DOG
6350,DOG
6351,DOG
6352,CAT
6353,DOG
6354,DOG
6355,DOG
6356,DOG
6357,DOG
6358,DOG
6359,DOG
6360,DOG
6361,DOG
6362,DOG
6363,DOG
6364,DOG
6365,CAT
6366,CAT
6367,DOG
6368,
6369,DOG
6370,DOG
6371,DOG
6372,DOG
6373,DOG
6374,DOG
6375,DOG
6376,DOG
6377,DOG
6378,DOG
6379,DOG
6380,DOG
6381,DOG
6382,CAT
6383,DOG
6384,DOG
6385,DOG
6386,DOG
6387,CAT
6388,DOG
6389,DOG
6390,DOG
6391,DOG
6392,CAT
6393,CAT
6394,DOG
6395,DOG
6396,DOG
6397,DOG
6398,DOG
6399,DOG
6400,DOG
6401,DOG
6402,DOG
6403,DOG
6404,DOG
6405,DOG
6406,DOG
6407,DOG
6408,DOG
6409,CAT
6410,DOG
6411,DOG
6412,DOG
6413,DOG
6414,DOG
6415,DOG
6416,DOG
6417,DOG
6418,DOG
6419,DOG
6420,DOG
6421,DOG
6422,DOG
6423,DOG
6424,DOG
6425,DOG
6426,DOG
6427,CAT
6428,CAT
6429,DOG
6430,DOG
6431,CAT
6432,DOG
6433,DOG
6434,DOG
6435,DOG
6436,DOG
6437,DOG
6438,DOG
6439,DOG
6440,DOG
6441,DOG
6442,DOG
6443,CAT
6444,DOG
6445,DOG
6446,DOG
6447,DOG
6448,DOG
6449,CAT
6450,DOG
6451,DOG
6452,DOG
6453,DOG
6454,DOG
6455,DOG
6456,DOG
6457,DOG
6458,DOG
6459,DOG
6460,CAT
6461,DOG
6462,CAT
6463,CAT
6464,DOG
6465,
6466,DOG
6467,CAT
6468,DOG
6469,DOG
6470,DOG
6471,
6472,DOG
6473,DOG
6474,DOG
6475,DOG
6476,DOG
6477,DOG
6478,DOG
6479,DOG
6480,CAT
6481,CAT
6482,DOG
6483,DOG
6484,CAT
6485,DOG
6486,DOG
6487,DOG
6488,DOG
6489,DOG
6490,DOG
6491,DOG
6492,DOG
6493,DOG
6494,DOG
6495,DOG
6496,DOG
6497,DOG
6498,CAT
6499,CAT
6500,DOG
6501,DOG
6502,DOG
6503,DOG
6504,DOG
6505,DOG
6506,DOG
6507,DOG
6508,DOG
6509,DOG
6510,DOG
6511,DOG
6512,CAT
6513,DOG
6514,DOG
6515,DOG
6516,DOG
6517,CAT
6518,DOG
6519,DOG
6520,DOG
6521,DOG
6522,DOG
6523,DOG
6524,CAT
6525,CAT
6526,DOG
6527,DOG
6528,DOG
6529,DOG
6530,DOG
6531,DOG
6532,CAT
6533,DOG
6534,DOG
6535,DOG
6536,DOG
6537,DOG
6538,CAT
6539,BAT
6540,CAT
6541,DOG
6542,DOG
6543,DOG
6544,DOG
6545,DOG
6546,DOG
6547,DOG
6548,DOG
6549,DOG
6550,DOG
6551,DOG
6552,DOG
6553,CAT
6554,DOG
6555,DOG
6556,DOG
6557,DOG
6558,DOG
6559,DOG
6560,DOG
6561,DOG
6562,DOG
6563,DOG
6564,DOG
6565,DOG
6566,DOG
6567,DOG
6568,DOG
6569,DOG
6570,DOG
6571,DOG
6572,DOG
6573,DOG
6574,DOG
6575,DOG
6576,DOG
6577,DOG
6578,DOG
6579,DOG
6580,DOG
6581,DOG
6582,DOG
6583,DOG
6584,CAT
6585,DOG
6586,DOG
6587,CAT
6588,DOG
6589,CAT
6590,CAT
6591,DOG
6592,DOG
6593,DOG
6594,DOG
6595,DOG
6596,DOG
6597,DOG
6598,DOG
6599,DOG
6600,DOG
6601,DOG
6602,DOG
6603,DOG
6604,DOG
6605,DOG
6606,DOG
6607,CAT
6608,DOG
6609,CAT
6610,DOG
6611,DOG
6612,DOG
6613,DOG
6614,DOG
6615,DOG
6616,DOG
6617,DOG
6618,CAT
6619,DOG
6620,DOG
6621,DOG
6622,DOG
6623,DOG
6624,DOG
6625,DOG
6626,DOG
6627,DOG
6628,DOG
6629,DOG
6630,CAT
6631,DOG
6632,DOG
6633,DOG
6634,DOG
6635,CAT
6636,DOG
6637,DOG
6638,DOG
6639,DOG
6640,DOG
6641,DOG
6642,DOG
6643,DOG
6644,DOG
6645,DOG
6646,CAT
6647,DOG
6648,CAT
6649,CAT
6650,CAT
6651,DOG
6652,DOG
6653,DOG
6654,DOG
6655,CAT
6656,DOG
6657,DOG
6658,DOG
6659,DOG
6660,DOG
6661,DOG
6662,CAT
6663,DOG
6664,CAT
6665,DOG
6666,DOG
6667,DOG
6668,CAT
6669,DOG
6670,DOG
6671,DOG
6672,CAT
6673,DOG
6674,CAT
6675,CAT
6676,DOG
6677,CAT
6678,CAT
6679,DOG
6680,DOG
6681,CAT
6682,DOG
6683,DOG
6684,DOG
6685,DOG
6686,DOG
6687,CAT
6688,DOG
6689,DOG
6690,DOG
6691,CAT
6692,CAT
6693,DOG
6694,DOG
6695,DOG
6696,DOG
6697,CAT
6698,DOG
6699,DOG
6700,DOG
6701,DOG
6702,DOG
6703,CAT
6704,DOG
6705,DOG
6706,DOG
6707,DOG
6708,CAT
6709,DOG
6710,DOG
6711,DOG
6712,DOG
6713,DOG
6714,CAT
6715,DOG
6716,
6717,CAT
6718,DOG
6719,DOG
6720,CAT
6721,DOG
6722,DOG
6723,DOG
6724,DOG
6725,DOG
6726,DOG
6727,DOG
6728,DOG
6729,CAT
6730,DOG
6731,DOG
6732,CAT
6733,DOG
6734,DOG
6735,DOG
6736,CAT
6737,DOG
6738,DOG
6739,DOG
6740,DOG
6741,DOG
6742,DOG
6743,CAT
6744,DOG
6745,CAT
6746,DOG
6747,DOG
6748,DOG
6749,DOG
6750,DOG
6751,DOG
6752,DOG
6753,DOG
6754,CAT
6755,DOG
6756,DOG
6757,DOG
6758,DOG
6759,DOG
6760,DOG
6761,DOG
6762,CAT
6763,DOG
6764,DOG
6765,CAT
6766,DOG
6767,DOG
6768,CAT
6769,CAT
6770,CAT
6771,DOG
6772,CAT
6773,DOG
6774,DOG
6775,CAT
6776,DOG
6777,DOG
6778,DOG
6779,DOG
6780,DOG
6781,DOG
6782,CAT
6783,DOG
6784,CAT
6785,CAT
6786,DOG
6787,DOG
6788,CAT
6789,DOG
6790,DOG
6791,DOG
6792,DOG
6793,DOG
6794,DOG
6795,DOG
6796,DOG
6797,DOG
6798,DOG
6799,CAT
6800,DOG
6801,DOG
6802,DOG
6803,DOG
6804,DOG
6805,DOG
6806,DOG
6807,DOG
6808,DOG
6809,CAT
6810,CAT
6811,DOG
6812,DOG
6813,DOG
6814,DOG
6815,DOG
6816,DOG
6817,DOG
6818,CAT
6819,CAT
6820,DOG
6821,DOG
6822,DOG
6823,DOG
6824,DOG
6825,DOG
6826,CAT
6827,DOG
6828,DOG
6829,DOG
6830,CAT
6831,DOG
6832,DOG
6833,DOG
6834,DOG
6835,DOG
6836,CAT
6837,DOG
6838,CAT
6839,DOG
6840,CAT
6841,DOG
6842,DOG
6843,DOG
6844,DOG
6845,DOG
6846,DOG
6847,DOG
6848,BAT
6849,DOG
6850,DOG
6851,BAT
6852,BAT
6853,DOG
6854,CAT
6855,DOG
6856,DOG
6857,DOG
6858,DOG
6859,DOG
6860,DOG
6861,DOG
6862,DOG
6863,DOG
6864,CAT
6865,DOG
6866,DOG
6867,DOG
6868,DOG
6869,DOG
6870,DOG
6871,DOG
6872,CAT
6873,DOG
6874,DOG
6875,DOG
6876,DOG
6877,DOG
6878,DOG
6879,DOG
6880,DOG
6881,DOG
6882,DOG
6883,DOG
6884,DOG
6885,DOG
6886,DOG
6887,DOG
6888,DOG
6889,DOG
6890,DOG
6891,DOG
6892,CAT
6893,BAT
6894,DOG
6895,DOG
6896,DOG
6897,DOG
6898,DOG
6899,DOG
6900,DOG
6901,CAT
6902,DOG
6903,DOG
6904,DOG
6905,DOG
6906,CAT
6907,DOG
6908,CAT
6909,CAT
6910,CAT
6911,DOG
6912,DOG
6913,DOG
6914,DOG
6915,DOG
6916,DOG
6917,DOG
6918,DOG
6919,DOG
6920,DOG
6921,DOG
6922,DOG
6923,CAT
6924,BAT
6925,DOG
6926,DOG
6927,HORSE
6928,
6929,CAT
6930,DOG
6931,DOG
6932,DOG
6933,CAT
6934,DOG
6935,DOG
6936,DOG
6937,DOG
6938,DOG
6939,DOG
6940,DOG
6941,DOG
6942,DOG
6943,DOG
6944,DOG
6945,CAT
6946,DOG
6947,DOG
6948,DOG
6949,DOG
6950,DOG
6951,DOG
6952,DOG
6953,CAT
6954,CAT
6955,DOG
6956,DOG
6957,DOG
6958,DOG
6959,DOG
6960,DOG
6961,CAT
6962,CAT
6963,DOG
6964,CAT
6965,DOG
6966,DOG
6967,DOG
6968,CAT
6969,DOG
6970,DOG
6971,DOG
6972,DOG
6973,DOG
6974,DOG
6975,DOG
6976,DOG
6977,CAT
6978,DOG
6979,DOG
6980,DOG
6981,DOG
6982,DOG
6983,CAT
6984,DOG
6985,CAT
6986,DOG
6987,DOG
6988,DOG
6989,CAT
6990,DOG
6991,DOG
6992,DOG
6993,CAT
6994,DOG
6995,CAT
6996,DOG
6997,DOG
6998,CAT
6999,DOG
7000,DOG
7001,DOG
7002,DOG
7003,DOG
7004,CAT
7005,DOG
7006,DOG
7007,DOG
7008,DOG
7009,DOG
7010,DOG
7011,DOG
7012,DOG
7013,DOG
7014,DOG
7015,CAT
7016,DOG
7017,DOG
7018,DOG
7019,DOG
7020,DOG
7021,DOG
7022,CAT
7023,CAT
7024,DOG
7025,DOG
7026,DOG
7027,DOG
7028,RACCOON
7029,DOG
7030,CAT
7031,CAT
7032,CAT
7033,DOG
7034,DOG
7035,DOG
7036,DOG
7037,DOG
7038,DOG
7039,DOG
7040,DOG
7041,DOG
7042,DOG
7043,CAT
7044,DOG
7045,DOG
7046,DOG
7047,CAT
7048,RACCOON
7049,DOG
7050,DOG
7051,DOG
7052,DOG
7053,DOG
7054,DOG
7055,CAT
7056,CAT
7057,DOG
7058,DOG
7059,DOG
7060,DOG
7061,DOG
7062,DOG
7063,DOG
7064,DOG
7065,DOG
7066,DOG
7067,DOG
7068,DOG
7069,DOG
7070,DOG
7071,
7072,DOG
7073,DOG
7074,CAT
7075,CAT
7076,CAT
7077,DOG
7078,DOG
7079,CAT
7080,DOG
7081,DOG
7082,DOG
7083,DOG
7084,DOG
7085,DOG
7086,DOG
7087,CAT
7088,DOG
7089,DOG
7090,DOG
7091,CAT
7092,DOG
7093,CAT
7094,DOG
7095,DOG
7096,DOG
7097,CAT
7098,DOG
7099,DOG
7100,DOG
7101,DOG
7102,DOG
7103,DOG
7104,DOG
7105,DOG
7106,CAT
7107,CAT
7108,DOG
7109,DOG
7110,DOG
7111,CAT
7112,DOG
7113,DOG
7114,DOG
7115,DOG
7116,DOG
7117,DOG
7118,DOG
7119,DOG
7120,DOG
7121,DOG
7122,DOG
7123,DOG
7124,DOG
7125,DOG
7126,DOG
7127,DOG
7128,DOG
7129,DOG
7130,DOG
7131,DOG
7132,DOG
7133,DOG
7134,CAT
7135,DOG
7136,DOG
7137,DOG
7138,DOG
7139,DOG
7140,DOG
7141,CAT
7142,CAT
7143,DOG
7144,CAT
7145,
7146,CAT
7147,CAT
7148,DOG
7149,DOG
7150,CAT
7151,DOG
7152,DOG
7153,DOG
7154,DOG
7155,DOG
7156,DOG
7157,DOG
7158,DOG
7159,DOG
7160,DOG
7161,DOG
7162,DOG
7163,DOG
7164,DOG
7165,DOG
7166,DOG
7167,DOG
7168,DOG
7169,DOG
7170,DOG
7171,DOG
7172,DOG
7173,DOG
7174,DOG
7175,DOG
7176,DOG
7177,CAT
7178,DOG
7179,DOG
7180,DOG
7181,DOG
7182,DOG
7183,DOG
7184,DOG
7185,CAT
7186,CAT
7187,DOG
7188,CAT
7189,DOG
7190,DOG
7191,DOG
7192,DOG
7193,CAT
7194,DOG
7195,DOG
7196,DOG
7197,DOG
7198,DOG
7199,DOG
7200,DOG
7201,DOG
7202,DOG
7203,CAT
7204,DOG
7205,DOG
7206,DOG
7207,CAT
7208,CAT
7209,DOG
7210,DOG
7211,DOG
7212,
7213,CAT
7214,DOG
7215,DOG
7216,CAT
7217,DOG
7218,DOG
7219,DOG
7220,DOG
7221,CAT
7222,DOG
7223,DOG
7224,DOG
7225,DOG
7226,DOG
7227,DOG
7228,CAT
7229,DOG
7230,DOG
7231,DOG
7232,DOG
7233,DOG
7234,DOG
7235,DOG
7236,DOG
7237,CAT
7238,DOG
7239,DOG
7240,CAT
7241,DOG
7242,DOG
7243,DOG
7244,DOG
7245,CAT
7246,CAT
7247,CAT
7248,DOG
7249,DOG
7250,DOG
7251,DOG
7252,DOG
7253,DOG
7254,DOG
7255,DOG
7256,DOG
7257,DOG
7258,BAT
7259,DOG
7260,DOG
7261,DOG
7262,CAT
7263,DOG
7264,DOG
7265,CAT
7266,BAT
7267,CAT
7268,DOG
7269,DOG
7270,DOG
7271,DOG
7272,DOG
7273,DOG
7274,DOG
7275,DOG
7276,DOG
7277,DOG
7278,DOG
7279,DOG
7280,DOG
7281,DOG
7282,CAT
7283,CAT
7284,DOG
7285,DOG
7286,DOG
7287,DOG
7288,DOG
7289,DOG
7290,DOG
7291,DOG
7292,DOG
7293,DOG
7294,DOG
7295,BAT
7296,DOG
7297,DOG
7298,DOG
7299,DOG
7300,DOG
7301,DOG
7302,DOG
7303,DOG
7304,DOG
7305,DOG
7306,DOG
7307,DOG
7308,DOG
7309,CAT
7310,DOG
7311,DOG
7312,DOG
7313,DOG
7314,CAT
7315,CAT
7316,DOG
7317,CAT
7318,DOG
7319,DOG
7320,DOG
7321,DOG
7322,DOG
7323,DOG
7324,DOG
7325,DOG
7326,DOG
7327,DOG
7328,DOG
7329,DOG
7330,CAT
7331,DOG
7332,DOG
7333,DOG
7334,DOG
7335,DOG
7336,DOG
7337,DOG
7338,DOG
7339,DOG
7340,DOG
7341,DOG
7342,DOG
7343,DOG
7344,CAT
7345,DOG
7346,DOG
7347,DOG
7348,DOG
7349,DOG
7350,DOG
7351,DOG
7352,DOG
7353,DOG
7354,DOG
7355,DOG
7356,DOG
7357,DOG
7358,DOG
7359,DOG
7360,CAT
7361,DOG
7362,DOG
7363,CAT
7364,DOG
7365,DOG
7366,DOG
7367,DOG
7368,DOG
7369,CAT
7370,DOG
7371,DOG
7372,DOG
7373,DOG
7374,DOG
7375,DOG
7376,DOG
7377,DOG
7378,DOG
7379,CAT
7380,DOG
7381,DOG
7382,DOG
7383,DOG
7384,DOG
7385,DOG
7386,DOG
7387,DOG
7388,DOG
7389,DOG
7390,DOG
7391,DOG
7392,DOG
7393,DOG
7394,CAT
7395,DOG
7396,DOG
7397,CAT
7398,DOG
7399,CAT
7400,DOG
7401,DOG
7402,DOG
7403,DOG
7404,DOG
7405,DOG
7406,DOG
7407,DOG
7408,DOG
7409,DOG
7410,DOG
7411,DOG
7412,DOG
7413,DOG
7414,DOG
7415,DOG
7416,DOG
7417,DOG
7418,DOG
7419,DOG
7420,DOG
7421,DOG
7422,CAT
7423,DOG
7424,DOG
7425,BAT
7426,DOG
7427,DOG
7428,DOG
7429,DOG
7430,CAT
7431,DOG
7432,DOG
7433,DOG
7434,DOG
7435,DOG
7436,DOG
7437,DOG
7438,DOG
7439,DOG
7440,DOG
7441,DOG
7442,DOG
7443,CAT
7444,DOG
7445,DOG
7446,DOG
7447,DOG
7448,DOG
7449,CAT
7450,DOG
7451,DOG
7452,DOG
7453,DOG
7454,DOG
7455,DOG
7456,DOG
7457,DOG
7458,DOG
7459,DOG
7460,DOG
7461,DOG
7462,DOG
7463,DOG
7464,CAT
7465,DOG
7466,DOG
7467,DOG
7468,CAT
7469,DOG
7470,DOG
7471,DOG
7472,CAT
7473,CAT
7474,DOG
7475,DOG
7476,CAT
7477,DOG
7478,DOG
7479,DOG
7480,DOG
7481,DOG
7482,CAT
7483,DOG
7484,DOG
7485,DOG
7486,DOG
7487,CAT
7488,DOG
7489,DOG
7490,DOG
7491,DOG
7492,DOG
7493,CAT
7494,DOG
7495,DOG
7496,DOG
7497,DOG
7498,DOG
7499,CAT
7500,DOG
7501,DOG
7502,CAT
7503,CAT
7504,DOG
7505,BAT
7506,DOG
7507,DOG
7508,DOG
7509,DOG
7510,DOG
7511,DOG
7512,CAT
7513,CAT
7514,DOG
7515,CAT
7516,DOG
7517,DOG
7518,DOG
7519,DOG
7520,CAT
7521,DOG
7522,DOG
7523,DOG
7524,DOG
7525,DOG
7526,DOG
7527,DOG
7528,DOG
7529,DOG
7530,DOG
7531,DOG
7532,DOG
7533,DOG
7534,DOG
7535,DOG
7536,CAT
7537,DOG
7538,DOG
7539,DOG
7540,DOG
7541,DOG
7542,DOG
7543,DOG
7544,DOG
7545,DOG
7546,DOG
7547,DOG
7548,DOG
7549,DOG
7550,DOG
7551,DOG
7552,DOG
7553,DOG
7554,DOG
7555,CAT
7556,DOG
7557,DOG
7558,RACCOON
7559,CAT
7560,DOG
7561,DOG
7562,DOG
7563,CAT
7564,DOG
7565,DOG
7566,DOG
7567,CAT
7568,DOG
7569,DOG
7570,DOG
7571,DOG
7572,DOG
7573,DOG
7574,HORSE
7575,CAT
7576,DOG
7577,CAT
7578,DOG
7579,CAT
7580,DOG
7581,DOG
7582,DOG
7583,DOG
7584,DOG
7585,DOG
7586,CAT
7587,DOG
7588,DOG
7589,CAT
7590,DOG
7591,DOG
7592,
7593,DOG
7594,DOG
7595,BAT
7596,DOG
7597,DOG
7598,DOG
7599,DOG
7600,DOG
7601,DOG
7602,DOG
7603,CAT
7604,DOG
7605,DOG
7606,DOG
7607,DOG
7608,DOG
7609,DOG
7610,DOG
7611,DOG
7612,DOG
7613,DOG
7614,DOG
7615,DOG
7616,DOG
7617,DOG
7618,DOG
7619,DOG
7620,DOG
7621,DOG
7622,DOG
7623,DOG
7624,CAT
7625,CAT
7626,DOG
7627,DOG
7628,DOG
7629,DOG
7630,DOG
7631,CAT
7632,DOG
7633,DOG
7634,CAT
7635,BAT
7636,DOG
7637,DOG
7638,DOG
7639,CAT
7640,CAT
7641,DOG
7642,CAT
7643,DOG
7644,DOG
7645,DOG
7646,DOG
7647,CAT
7648,DOG
7649,DOG
7650,DOG
7651,DOG
7652,DOG
7653,DOG
7654,DOG
7655,DOG
7656,DOG
7657,DOG
7658,DOG
7659,DOG
7660,DOG
7661,DOG
7662,DOG
7663,CAT
7664,DOG
7665,DOG
7666,DOG
7667,CAT
7668,DOG
7669,DOG
7670,DOG
7671,DOG
7672,CAT
7673,CAT
7674,DOG
7675,DOG
7676,DOG
7677,CAT
7678,DOG
7679,DOG
7680,DOG
7681,DOG
7682,DOG
7683,CAT
7684,DOG
7685,DOG
7686,DOG
7687,DOG
7688,CAT
7689,DOG
7690,DOG
7691,DOG
7692,DOG
7693,DOG
7694,DOG
7695,DOG
7696,DOG
7697,DOG
7698,DOG
7699,DOG
7700,DOG
7701,CAT
7702,DOG
7703,DOG
7704,DOG
7705,CAT
7706,DOG
7707,CAT
7708,DOG
7709,DOG
7710,DOG
7711,DOG
7712,DOG
7713,DOG
7714,DOG
7715,DOG
7716,DOG
7717,RACCOON
7718,DOG
7719,DOG
7720,DOG
7721,CAT
7722,DOG
7723,DOG
7724,DOG
7725,DOG
7726,DOG
7727,DOG
7728,DOG
7729,DOG
7730,DOG
7731,DOG
7732,DOG
7733,DOG
7734,DOG
7735,DOG
7736,DOG
7737,DOG
7738,DOG
7739,DOG
7740,DOG
7741,DOG
7742,DOG
7743,DOG
7744,DOG
7745,DOG
7746,CAT
7747,DOG
7748,CAT
7749,DOG
7750,DOG
7751,DOG
7752,DOG
7753,DOG
7754,DOG
7755,CAT
7756,CAT
7757,DOG
7758,DOG
7759,DOG
7760,CAT
7761,CAT
7762,DOG
7763,DOG
7764,DOG
7765,BAT
7766,CAT
7767,CAT
7768,DOG
7769,DOG
7770,CAT
7771,DOG
7772,DOG
7773,DOG
7774,DOG
7775,CAT
7776,CAT
7777,DOG
7778,DOG
7779,DOG
7780,DOG
7781,DOG
7782,DOG
7783,DOG
7784,DOG
7785,DOG
7786,DOG
7787,DOG
7788,DOG
7789,DOG
7790,DOG
7791,DOG
7792,DOG
7793,DOG
7794,DOG
7795,DOG
7796,DOG
7797,CAT
7798,DOG
7799,DOG
7800,DOG
7801,DOG
7802,CAT
7803,DOG
7804,DOG
7805,DOG
7806,DOG
7807,DOG
7808,CAT
7809,DOG
7810,DOG
7811,DOG
7812,DOG
7813,DOG
7814,DOG
7815,DOG
7816,DOG
7817,DOG
7818,BAT
7819,CAT
7820,CAT
7821,DOG
7822,DOG
7823,DOG
7824,DOG
7825,DOG
7826,DOG
7827,DOG
7828,DOG
7829,DOG
7830,DOG
7831,DOG
7832,DOG
7833,DOG
7834,CAT
7835,CAT
7836,DOG
7837,DOG
7838,DOG
7839,DOG
7840,DOG
7841,DOG
7842,DOG
7843,DOG
7844,CAT
7845,DOG
7846,CAT
7847,DOG
7848,DOG
7849,DOG
7850,DOG
7851,DOG
7852,DOG
7853,DOG
7854,DOG
7855,CAT
7856,DOG
7857,DOG
7858,DOG
7859,DOG
7860,DOG
7861,DOG
7862,DOG
7863,DOG
7864,DOG
7865,DOG
7866,DOG
7867,HORSE
7868,DOG
7869,DOG
7870,DOG
7871,DOG
7872,DOG
7873,DOG
7874,DOG
7875,DOG
7876,CAT
7877,CAT
7878,DOG
7879,DOG
7880,DOG
7881,DOG
7882,DOG
7883,DOG
7884,DOG
7885,DOG
7886,DOG
7887,DOG
7888,DOG
7889,CAT
7890,DOG
7891,DOG
7892,DOG
7893,DOG
7894,DOG
7895,DOG
7896,DOG
7897,DOG
7898,DOG
7899,CAT
7900,DOG
7901,DOG
7902,DOG
7903,DOG
7904,BAT
7905,BAT
7906,BAT
7907,DOG
7908,DOG
7909,DOG
7910,BAT
7911,BAT
7912,DOG
7913,DOG
7914,BAT
7915,DOG
7916,DOG
7917,DOG
7918,DOG
7919,DOG
7920,CAT
7921,DOG
7922,DOG
7923,DOG
7924,DOG
7925,DOG
7926,DOG
7927,DOG
7928,DOG
7929,DOG
7930,DOG
7931,DOG
7932,DOG
7933,DOG
7934,CAT
7935,DOG
7936,DOG
7937,DOG
7938,CAT
7939,DOG
7940,DOG
7941,DOG
7942,CAT
7943,DOG
7944,DOG
7945,DOG
7946,CAT
7947,DOG
7948,DOG
7949,DOG
7950,CAT
7951,DOG
7952,DOG
7953,CAT
7954,DOG
7955,CAT
7956,DOG
7957,DOG
7958,DOG
7959,DOG
7960,DOG
7961,DOG
7962,DOG
7963,DOG
7964,DOG
7965,DOG
7966,DOG
7967,DOG
7968,DOG
7969,DOG
7970,DOG
7971,DOG
7972,CAT
7973,DOG
7974,CAT
7975,DOG
7976,DOG
7977,CAT
7978,DOG
7979,CAT
7980,DOG
7981,DOG
7982,DOG
7983,DOG
7984,DOG
7985,DOG
7986,CAT
7987,DOG
7988,CAT
7989,DOG
7990,DOG
7991,DOG
7992,CAT
7993,DOG
7994,DOG
7995,CAT
7996,DOG
7997,CAT
7998,DOG
7999,DOG
8000,DOG
8001,DOG
8002,DOG
8003,CAT
8004,DOG
8005,DOG
8006,DOG
8007,DOG
8008,DOG
8009,DOG
8010,CAT
8011,DOG
8012,DOG
8013,DOG
8014,DOG
8015,
8016,CAT
8017,DOG
8018,DOG
8019,DOG
8020,RACCOON
8021,BAT
8022,DOG
8023,DOG
8024,DOG
8025,CAT
8026,DOG
8027,DOG
8028,DOG
8029,DOG
8030,DOG
8031,DOG
8032,CAT
8033,DOG
8034,DOG
8035,CAT
8036,DOG
8037,DOG
8038,DOG
8039,DOG
8040,DOG
8041,DOG
8042,DOG
8043,DOG
8044,DOG
8045,DOG
8046,DOG
8047,DOG
8048,DOG
8049,DOG
8050,DOG
8051,CAT
8052,DOG
8053,DOG
8054,DOG
8055,DOG
8056,DOG
8057,DOG
8058,DOG
8059,DOG
8060,DOG
8061,DOG
8062,DOG
8063,DOG
8064,CAT
8065,DOG
8066,DOG
8067,DOG
8068,DOG
8069,DOG
8070,DOG
8071,DOG
8072,DOG
8073,DOG
8074,DOG
8075,DOG
8076,DOG
8077,DOG
8078,DOG
8079,DOG
8080,DOG
8081,DOG
8082,DOG
8083,DOG
8084,DOG
8085,DOG
8086,DOG
8087,DOG
8088,DOG
8089,DOG
8090,DOG
8091,DOG
8092,CAT
8093,FERRET
8094,DOG
8095,DOG
8096,DOG
8097,CAT
8098,DOG
8099,DOG
8100,DOG
8101,DOG
8102,DOG
8103,DOG
8104,DOG
8105,DOG
8106,DOG
8107,DOG
8108,DOG
8109,DOG
8110,DOG
8111,RACCOON
8112,DOG
8113,DOG
8114,DOG
8115,DOG
8116,DOG
8117,DOG
8118,DOG
8119,DOG
8120,DOG
8121,DOG
8122,DOG
8123,DOG
8124,DOG
8125,DOG
8126,DOG
8127,DOG
8128,DOG
8129,DOG
8130,DOG
8131,CAT
8132,DOG
8133,DOG
8134,DOG
8135,DOG
8136,DOG
8137,DOG
8138,DOG
8139,DOG
8140,CAT
8141,DOG
8142,CAT
8143,CAT
8144,DOG
8145,DOG
8146,DOG
8147,DOG
8148,CAT
8149,DOG
8150,DOG
8151,DOG
8152,DOG
8153,DOG
8154,CAT
8155,DOG
8156,DOG
8157,DOG
8158,DOG
